  0     0.000000     0.000000     0.000000   0
  1     0.000000    -0.057956     0.051188   1
  2     0.000000     0.016490    -0.200971   2
  3     0.000000     0.017245    -0.182748   3
  4     0.000000     0.547121    -0.030125   4
  5     0.000000     0.064499     1.511576   5
  6     0.000000    -0.428214     0.636318   6
  7     0.000000    -0.564079     0.099549   7
  8     0.000000    -0.572377     0.000000   8
